position,LB
minutes,1046.0
passes_completed,643.0
passes,753.0
dribbles_completed,12.0
dribbles,21.0
passes_completed_short,379.0
passes_short,404.0
passes_completed_medium,201.0
passes_medium,233.0
passes_completed_long,53.0
passes_long,87.0
passes_total_distance,10175.0
passes_free_kicks,9.0
through_balls,0.0
passes_pressure,144.0
passes_switches,16.0
crosses,25.0
corner_kicks,0.0
passes_intercepted,13.0
passes_blocked,22.0
dispossessed,9.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,0.0
sca,26.0
gca,2.0
xg,0.2
crosses_into_penalty_area,4.0
passes_into_final_third,47.0
passes_into_penalty_area,10.0
progressive_passes,42.0
carry_progressive_distance,1902.0
assisted_shots,13.0
fouled,26.0
pens_won,0.0
tackles,23.0
interceptions,16.0
blocks,28.0
tackles_won,15.0
dribble_tackles,7.0
dribbles_vs,21.0
pressures,186.0
pressure_regains,54.0
clearances,39.0
errors,0.0
aerials_won,14.0
aerials_lost,9.0
ball_recoveries,101.0
pens_conceded,0.0
fouls,24.0
cards_yellow_red,0.0
