position,WB
minutes,90
passes_completed,44
passes,61
dribbles_completed,1
dribbles,3
passes_completed_short,23
passes_short,24
passes_completed_medium,14
passes_medium,21
passes_completed_long,5
passes_long,14
passes_total_distance,795
passes_free_kicks,3
through_balls,0
passes_pressure,2
passes_switches,3
crosses,6
corner_kicks,2
passes_intercepted,0
passes_blocked,0
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,2
gca,1
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,4
passes_into_penalty_area,0
progressive_passes,2
carry_progressive_distance,141
assisted_shots,1
fouled,2
pens_won,0
tackles,0
interceptions,0
blocks,1
tackles_won,0
dribble_tackles,0
dribbles_vs,1
pressures,8
pressure_regains,2
clearances,11
errors,0
aerials_won,1
aerials_lost,3
ball_recoveries,12
pens_conceded,0
fouls,1
cards_yellow_red,0
