position,LW
minutes,1364.0
passes_completed,337.0
passes,559.0
dribbles_completed,48.0
dribbles,67.0
passes_completed_short,177.0
passes_short,228.0
passes_completed_medium,109.0
passes_medium,168.0
passes_completed_long,44.0
passes_long,129.0
passes_total_distance,6178.0
passes_free_kicks,5.0
through_balls,1.0
passes_pressure,112.0
passes_switches,40.0
crosses,80.0
corner_kicks,10.0
passes_intercepted,15.0
passes_blocked,44.0
dispossessed,35.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,60.0
shots_on_target,14.0
sca,40.0
gca,4.0
xg,1.8000000000000005
crosses_into_penalty_area,16.0
passes_into_final_third,27.0
passes_into_penalty_area,17.0
progressive_passes,29.0
carry_progressive_distance,3327.0
assisted_shots,21.0
fouled,10.0
pens_won,1.0
tackles,25.0
interceptions,7.0
blocks,21.0
tackles_won,21.0
dribble_tackles,11.0
dribbles_vs,21.0
pressures,242.0
pressure_regains,77.0
clearances,15.0
errors,0.0
aerials_won,19.0
aerials_lost,18.0
ball_recoveries,130.0
pens_conceded,0.0
fouls,25.0
cards_yellow_red,0.0
