position,AM
minutes,2280.0
passes_completed,872.0
passes,1129.0
dribbles_completed,55.0
dribbles,84.0
passes_completed_short,425.0
passes_short,502.0
passes_completed_medium,341.0
passes_medium,426.0
passes_completed_long,97.0
passes_long,150.0
passes_total_distance,15302.0
passes_free_kicks,14.0
through_balls,5.0
passes_pressure,257.0
passes_switches,23.0
crosses,23.0
corner_kicks,1.0
passes_intercepted,26.0
passes_blocked,40.0
dispossessed,63.0
goals,3.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,44.0
shots_on_target,9.0
sca,65.0
gca,9.0
xg,4.999999999999999
crosses_into_penalty_area,7.0
passes_into_final_third,91.0
passes_into_penalty_area,32.0
progressive_passes,124.0
carry_progressive_distance,3651.0
assisted_shots,29.0
fouled,71.0
pens_won,0.0
tackles,52.0
interceptions,16.0
blocks,34.0
tackles_won,40.0
dribble_tackles,16.0
dribbles_vs,72.0
pressures,516.0
pressure_regains,109.0
clearances,21.0
errors,0.0
aerials_won,48.0
aerials_lost,46.0
ball_recoveries,254.0
pens_conceded,1.0
fouls,52.0
cards_yellow_red,0.0
