position,LW
minutes,257.0
passes_completed,82.0
passes,111.0
dribbles_completed,2.0
dribbles,5.0
passes_completed_short,43.0
passes_short,52.0
passes_completed_medium,26.0
passes_medium,37.0
passes_completed_long,13.0
passes_long,20.0
passes_total_distance,1488.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,29.0
passes_switches,4.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,4.0
dispossessed,3.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,2.0
sca,8.0
gca,1.0
xg,0.9
crosses_into_penalty_area,0.0
passes_into_final_third,14.0
passes_into_penalty_area,3.0
progressive_passes,14.0
carry_progressive_distance,328.0
assisted_shots,4.0
fouled,4.0
pens_won,0.0
tackles,6.0
interceptions,1.0
blocks,1.0
tackles_won,4.0
dribble_tackles,2.0
dribbles_vs,7.0
pressures,54.0
pressure_regains,7.0
clearances,1.0
errors,0.0
aerials_won,1.0
aerials_lost,0.0
ball_recoveries,26.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
