position,AM
minutes,68
passes_completed,37
passes,48
dribbles_completed,5
dribbles,5
passes_completed_short,13
passes_short,15
passes_completed_medium,14
passes_medium,17
passes_completed_long,10
passes_long,13
passes_total_distance,885
passes_free_kicks,2
through_balls,0
passes_pressure,2
passes_switches,5
crosses,0
corner_kicks,2
passes_intercepted,3
passes_blocked,2
dispossessed,5
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,3
shots_on_target,0
sca,4
gca,0
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,8
passes_into_penalty_area,0
progressive_passes,4
carry_progressive_distance,175
assisted_shots,2
fouled,2
pens_won,0
tackles,1
interceptions,0
blocks,2
tackles_won,1
dribble_tackles,0
dribbles_vs,3
pressures,12
pressure_regains,2
clearances,2
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,10
pens_conceded,0
fouls,1
cards_yellow_red,0
