position,RB
minutes,2674.0
passes_completed,1312.0
passes,1930.0
dribbles_completed,62.0
dribbles,100.0
passes_completed_short,472.0
passes_short,573.0
passes_completed_medium,603.0
passes_medium,806.0
passes_completed_long,224.0
passes_long,478.0
passes_total_distance,26700.0
passes_free_kicks,32.0
through_balls,2.0
passes_pressure,274.0
passes_switches,74.0
crosses,157.0
corner_kicks,1.0
passes_intercepted,39.0
passes_blocked,95.0
dispossessed,29.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,20.0
shots_on_target,5.0
sca,77.0
gca,6.0
xg,0.30000000000000004
crosses_into_penalty_area,42.0
passes_into_final_third,157.0
passes_into_penalty_area,71.0
progressive_passes,204.0
carry_progressive_distance,5156.0
assisted_shots,44.0
fouled,34.0
pens_won,0.0
tackles,73.0
interceptions,32.0
blocks,61.0
tackles_won,46.0
dribble_tackles,27.0
dribbles_vs,69.0
pressures,484.0
pressure_regains,174.0
clearances,57.0
errors,0.0
aerials_won,14.0
aerials_lost,15.0
ball_recoveries,392.0
pens_conceded,0.0
fouls,24.0
cards_yellow_red,0.0
