position,AM,RM
minutes,90
passes_completed,26
passes,40
dribbles_completed,4
dribbles,5
passes_completed_short,14
passes_short,19
passes_completed_medium,6
passes_medium,7
passes_completed_long,4
passes_long,11
passes_total_distance,454
passes_free_kicks,0
through_balls,0
passes_pressure,12
passes_switches,5
crosses,1
corner_kicks,2
passes_intercepted,1
passes_blocked,1
dispossessed,3
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,4
shots_on_target,1
sca,2
gca,1
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,0
progressive_passes,2
carry_progressive_distance,169
assisted_shots,0
fouled,1
pens_won,0
tackles,5
interceptions,0
blocks,2
tackles_won,5
dribble_tackles,1
dribbles_vs,1
pressures,29
pressure_regains,8
clearances,1
errors,0
aerials_won,1
aerials_lost,0
ball_recoveries,5
pens_conceded,0
fouls,0
cards_yellow_red,0
