position,LM
minutes,492.0
passes_completed,93.0
passes,151.0
dribbles_completed,7.0
dribbles,11.0
passes_completed_short,46.0
passes_short,61.0
passes_completed_medium,39.0
passes_medium,56.0
passes_completed_long,6.0
passes_long,23.0
passes_total_distance,1565.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,28.0
passes_switches,3.0
crosses,14.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,11.0
dispossessed,9.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,7.0
sca,13.0
gca,1.0
xg,0.4
crosses_into_penalty_area,1.0
passes_into_final_third,6.0
passes_into_penalty_area,6.0
progressive_passes,15.0
carry_progressive_distance,808.0
assisted_shots,6.0
fouled,2.0
pens_won,0.0
tackles,5.0
interceptions,0.0
blocks,6.0
tackles_won,3.0
dribble_tackles,1.0
dribbles_vs,7.0
pressures,145.0
pressure_regains,35.0
clearances,6.0
errors,0.0
aerials_won,4.0
aerials_lost,8.0
ball_recoveries,41.0
pens_conceded,0.0
fouls,7.0
cards_yellow_red,0.0
