position,RW
minutes,159.0
passes_completed,45.0
passes,56.0
dribbles_completed,6.0
dribbles,9.0
passes_completed_short,28.0
passes_short,32.0
passes_completed_medium,15.0
passes_medium,17.0
passes_completed_long,1.0
passes_long,3.0
passes_total_distance,636.0
passes_free_kicks,0.0
through_balls,2.0
passes_pressure,11.0
passes_switches,1.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,3.0
dispossessed,7.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,1.0
sca,8.0
gca,0.0
xg,0.2
crosses_into_penalty_area,0.0
passes_into_final_third,3.0
passes_into_penalty_area,4.0
progressive_passes,6.0
carry_progressive_distance,298.0
assisted_shots,3.0
fouled,7.0
pens_won,0.0
tackles,6.0
interceptions,0.0
blocks,1.0
tackles_won,3.0
dribble_tackles,1.0
dribbles_vs,2.0
pressures,19.0
pressure_regains,7.0
clearances,0.0
errors,0.0
aerials_won,1.0
aerials_lost,2.0
ball_recoveries,9.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
