position,RB
minutes,2107.0
passes_completed,1591.0
passes,1834.0
dribbles_completed,38.0
dribbles,57.0
passes_completed_short,820.0
passes_short,892.0
passes_completed_medium,569.0
passes_medium,643.0
passes_completed_long,186.0
passes_long,238.0
passes_total_distance,27635.0
passes_free_kicks,29.0
through_balls,0.0
passes_pressure,229.0
passes_switches,50.0
crosses,55.0
corner_kicks,1.0
passes_intercepted,22.0
passes_blocked,57.0
dispossessed,18.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,4.0
sca,59.0
gca,8.0
xg,0.4
crosses_into_penalty_area,8.0
passes_into_final_third,84.0
passes_into_penalty_area,28.0
progressive_passes,104.0
carry_progressive_distance,4240.0
assisted_shots,29.0
fouled,34.0
pens_won,0.0
tackles,40.0
interceptions,29.0
blocks,51.0
tackles_won,22.0
dribble_tackles,14.0
dribbles_vs,44.0
pressures,361.0
pressure_regains,91.0
clearances,29.0
errors,0.0
aerials_won,13.0
aerials_lost,16.0
ball_recoveries,239.0
pens_conceded,0.0
fouls,30.0
cards_yellow_red,0.0
