position,CM
minutes,1517.0
passes_completed,798.0
passes,884.0
dribbles_completed,14.0
dribbles,22.0
passes_completed_short,334.0
passes_short,368.0
passes_completed_medium,348.0
passes_medium,375.0
passes_completed_long,104.0
passes_long,122.0
passes_total_distance,14720.0
passes_free_kicks,14.0
through_balls,1.0
passes_pressure,138.0
passes_switches,21.0
crosses,4.0
corner_kicks,0.0
passes_intercepted,9.0
passes_blocked,10.0
dispossessed,16.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,18.0
shots_on_target,4.0
sca,23.0
gca,0.0
xg,0.6000000000000001
crosses_into_penalty_area,0.0
passes_into_final_third,53.0
passes_into_penalty_area,6.0
progressive_passes,52.0
carry_progressive_distance,1600.0
assisted_shots,11.0
fouled,14.0
pens_won,0.0
tackles,28.0
interceptions,16.0
blocks,19.0
tackles_won,16.0
dribble_tackles,16.0
dribbles_vs,49.0
pressures,506.0
pressure_regains,124.0
clearances,18.0
errors,1.0
aerials_won,4.0
aerials_lost,7.0
ball_recoveries,164.0
pens_conceded,0.0
fouls,12.0
cards_yellow_red,0.0
