position,RB
minutes,1772.0
passes_completed,821.0
passes,1037.0
dribbles_completed,14.0
dribbles,23.0
passes_completed_short,427.0
passes_short,477.0
passes_completed_medium,330.0
passes_medium,418.0
passes_completed_long,43.0
passes_long,100.0
passes_total_distance,13087.0
passes_free_kicks,8.0
through_balls,5.0
passes_pressure,191.0
passes_switches,11.0
crosses,43.0
corner_kicks,0.0
passes_intercepted,24.0
passes_blocked,31.0
dispossessed,9.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,9.0
shots_on_target,1.0
sca,32.0
gca,3.0
xg,0.4
crosses_into_penalty_area,9.0
passes_into_final_third,46.0
passes_into_penalty_area,26.0
progressive_passes,97.0
carry_progressive_distance,2129.0
assisted_shots,14.0
fouled,32.0
pens_won,0.0
tackles,55.0
interceptions,25.0
blocks,28.0
tackles_won,34.0
dribble_tackles,13.0
dribbles_vs,36.0
pressures,206.0
pressure_regains,82.0
clearances,46.0
errors,0.0
aerials_won,35.0
aerials_lost,28.0
ball_recoveries,206.0
pens_conceded,0.0
fouls,21.0
cards_yellow_red,0.0
