position,LM
minutes,267.0
passes_completed,75.0
passes,109.0
dribbles_completed,7.0
dribbles,10.0
passes_completed_short,36.0
passes_short,48.0
passes_completed_medium,28.0
passes_medium,37.0
passes_completed_long,11.0
passes_long,23.0
passes_total_distance,1410.0
passes_free_kicks,4.0
through_balls,0.0
passes_pressure,15.0
passes_switches,3.0
crosses,9.0
corner_kicks,8.0
passes_intercepted,7.0
passes_blocked,3.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,11.0
shots_on_target,4.0
sca,10.0
gca,1.0
xg,0.5
crosses_into_penalty_area,1.0
passes_into_final_third,5.0
passes_into_penalty_area,3.0
progressive_passes,13.0
carry_progressive_distance,372.0
assisted_shots,8.0
fouled,8.0
pens_won,0.0
tackles,5.0
interceptions,3.0
blocks,5.0
tackles_won,2.0
dribble_tackles,4.0
dribbles_vs,10.0
pressures,58.0
pressure_regains,10.0
clearances,1.0
errors,0.0
aerials_won,3.0
aerials_lost,6.0
ball_recoveries,26.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
