position,AM
minutes,64
passes_completed,25
passes,32
dribbles_completed,0
dribbles,0
passes_completed_short,15
passes_short,16
passes_completed_medium,6
passes_medium,9
passes_completed_long,4
passes_long,6
passes_total_distance,464
passes_free_kicks,3
through_balls,0
passes_pressure,2
passes_switches,1
crosses,3
corner_kicks,0
passes_intercepted,1
passes_blocked,1
dispossessed,3
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,1
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,2
progressive_passes,4
carry_progressive_distance,59
assisted_shots,1
fouled,1
pens_won,0
tackles,1
interceptions,1
blocks,0
tackles_won,1
dribble_tackles,0
dribbles_vs,2
pressures,25
pressure_regains,5
clearances,0
errors,0
aerials_won,1
aerials_lost,0
ball_recoveries,9
pens_conceded,0
fouls,0
cards_yellow_red,0
