position,CB
minutes,1571.0
passes_completed,586.0
passes,681.0
dribbles_completed,5.0
dribbles,6.0
passes_completed_short,170.0
passes_short,192.0
passes_completed_medium,318.0
passes_medium,345.0
passes_completed_long,95.0
passes_long,137.0
passes_total_distance,12513.0
passes_free_kicks,20.0
through_balls,0.0
passes_pressure,83.0
passes_switches,28.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,7.0
dispossessed,5.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,4.0
sca,7.0
gca,0.0
xg,1.7000000000000004
crosses_into_penalty_area,0.0
passes_into_final_third,25.0
passes_into_penalty_area,0.0
progressive_passes,29.0
carry_progressive_distance,1461.0
assisted_shots,0.0
fouled,9.0
pens_won,0.0
tackles,9.0
interceptions,17.0
blocks,33.0
tackles_won,8.0
dribble_tackles,2.0
dribbles_vs,10.0
pressures,114.0
pressure_regains,35.0
clearances,102.0
errors,0.0
aerials_won,33.0
aerials_lost,22.0
ball_recoveries,157.0
pens_conceded,2.0
fouls,24.0
cards_yellow_red,0.0
