position,WB
minutes,90
passes_completed,28
passes,39
dribbles_completed,3
dribbles,5
passes_completed_short,15
passes_short,17
passes_completed_medium,7
passes_medium,9
passes_completed_long,5
passes_long,10
passes_total_distance,469
passes_free_kicks,2
through_balls,0
passes_pressure,8
passes_switches,0
crosses,5
corner_kicks,4
passes_intercepted,0
passes_blocked,2
dispossessed,3
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,3
shots_on_target,1
sca,5
gca,0
xg,0.1
crosses_into_penalty_area,1
passes_into_final_third,1
passes_into_penalty_area,1
progressive_passes,2
carry_progressive_distance,223
assisted_shots,4
fouled,4
pens_won,0
tackles,1
interceptions,5
blocks,2
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,21
pressure_regains,2
clearances,2
errors,0
aerials_won,1
aerials_lost,1
ball_recoveries,7
pens_conceded,0
fouls,1
cards_yellow_red,0
