position,LW
minutes,2150.0
passes_completed,403.0
passes,606.0
dribbles_completed,49.0
dribbles,82.0
passes_completed_short,214.0
passes_short,285.0
passes_completed_medium,122.0
passes_medium,184.0
passes_completed_long,53.0
passes_long,93.0
passes_total_distance,6898.0
passes_free_kicks,0.0
through_balls,3.0
passes_pressure,127.0
passes_switches,34.0
crosses,41.0
corner_kicks,1.0
passes_intercepted,21.0
passes_blocked,35.0
dispossessed,55.0
goals,4.0
assists,3.0
pens_made,2.0
pens_att,2.0
shots_total,79.0
shots_on_target,24.0
sca,75.0
gca,7.0
xg,9.999999999999998
crosses_into_penalty_area,13.0
passes_into_final_third,30.0
passes_into_penalty_area,36.0
progressive_passes,51.0
carry_progressive_distance,2719.0
assisted_shots,26.0
fouled,40.0
pens_won,1.0
tackles,20.0
interceptions,11.0
blocks,32.0
tackles_won,18.0
dribble_tackles,9.0
dribbles_vs,25.0
pressures,439.0
pressure_regains,91.0
clearances,14.0
errors,0.0
aerials_won,40.0
aerials_lost,78.0
ball_recoveries,121.0
pens_conceded,0.0
fouls,33.0
cards_yellow_red,0.0
