position,LM
minutes,626.0
passes_completed,227.0
passes,301.0
dribbles_completed,10.0
dribbles,18.0
passes_completed_short,132.0
passes_short,147.0
passes_completed_medium,75.0
passes_medium,96.0
passes_completed_long,16.0
passes_long,44.0
passes_total_distance,3564.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,49.0
passes_switches,6.0
crosses,15.0
corner_kicks,0.0
passes_intercepted,7.0
passes_blocked,9.0
dispossessed,7.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,0.0
sca,14.0
gca,2.0
xg,0.5
crosses_into_penalty_area,0.0
passes_into_final_third,22.0
passes_into_penalty_area,6.0
progressive_passes,34.0
carry_progressive_distance,1050.0
assisted_shots,6.0
fouled,4.0
pens_won,0.0
tackles,7.0
interceptions,9.0
blocks,19.0
tackles_won,6.0
dribble_tackles,3.0
dribbles_vs,10.0
pressures,75.0
pressure_regains,21.0
clearances,15.0
errors,0.0
aerials_won,3.0
aerials_lost,4.0
ball_recoveries,60.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
