position,RM
minutes,26
passes_completed,3
passes,10
dribbles_completed,0
dribbles,0
passes_completed_short,1
passes_short,4
passes_completed_medium,1
passes_medium,2
passes_completed_long,1
passes_long,3
passes_total_distance,82
passes_free_kicks,0
through_balls,0
passes_pressure,3
passes_switches,1
crosses,1
corner_kicks,1
passes_intercepted,0
passes_blocked,1
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,1
sca,1
gca,0
xg,0.3
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,0
progressive_passes,1
carry_progressive_distance,15
assisted_shots,0
fouled,0
pens_won,0
tackles,3
interceptions,0
blocks,0
tackles_won,3
dribble_tackles,2
dribbles_vs,3
pressures,5
pressure_regains,3
clearances,0
errors,0
aerials_won,1
aerials_lost,0
ball_recoveries,1
pens_conceded,0
fouls,1
cards_yellow_red,0
