position,RM
minutes,564.0
passes_completed,134.0
passes,186.0
dribbles_completed,18.0
dribbles,30.0
passes_completed_short,67.0
passes_short,85.0
passes_completed_medium,46.0
passes_medium,67.0
passes_completed_long,18.0
passes_long,29.0
passes_total_distance,2450.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,49.0
passes_switches,8.0
crosses,18.0
corner_kicks,1.0
passes_intercepted,7.0
passes_blocked,7.0
dispossessed,12.0
goals,3.0
assists,0.0
pens_made,1.0
pens_att,1.0
shots_total,12.0
shots_on_target,5.0
sca,17.0
gca,1.0
xg,2.0
crosses_into_penalty_area,4.0
passes_into_final_third,14.0
passes_into_penalty_area,10.0
progressive_passes,18.0
carry_progressive_distance,791.0
assisted_shots,9.0
fouled,5.0
pens_won,0.0
tackles,3.0
interceptions,1.0
blocks,7.0
tackles_won,3.0
dribble_tackles,1.0
dribbles_vs,5.0
pressures,68.0
pressure_regains,14.0
clearances,1.0
errors,0.0
aerials_won,6.0
aerials_lost,5.0
ball_recoveries,41.0
pens_conceded,0.0
fouls,13.0
cards_yellow_red,0.0
