position,RB
minutes,90
passes_completed,43
passes,53
dribbles_completed,1
dribbles,1
passes_completed_short,22
passes_short,24
passes_completed_medium,18
passes_medium,23
passes_completed_long,3
passes_long,5
passes_total_distance,738
passes_free_kicks,0
through_balls,0
passes_pressure,6
passes_switches,1
crosses,2
corner_kicks,0
passes_intercepted,5
passes_blocked,1
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,2
gca,0
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,4
passes_into_penalty_area,1
progressive_passes,1
carry_progressive_distance,166
assisted_shots,1
fouled,1
pens_won,0
tackles,0
interceptions,0
blocks,5
tackles_won,0
dribble_tackles,0
dribbles_vs,2
pressures,16
pressure_regains,4
clearances,1
errors,0
aerials_won,1
aerials_lost,0
ball_recoveries,7
pens_conceded,0
fouls,0
cards_yellow_red,0
