position,FW
minutes,3075.0
passes_completed,481.0
passes,692.0
dribbles_completed,44.0
dribbles,72.0
passes_completed_short,285.0
passes_short,368.0
passes_completed_medium,148.0
passes_medium,210.0
passes_completed_long,30.0
passes_long,51.0
passes_total_distance,7074.0
passes_free_kicks,2.0
through_balls,2.0
passes_pressure,140.0
passes_switches,11.0
crosses,19.0
corner_kicks,2.0
passes_intercepted,15.0
passes_blocked,49.0
dispossessed,74.0
goals,17.0
assists,3.0
pens_made,3.0
pens_att,3.0
shots_total,87.0
shots_on_target,35.0
sca,82.0
gca,11.0
xg,16.9
crosses_into_penalty_area,2.0
passes_into_final_third,21.0
passes_into_penalty_area,13.0
progressive_passes,31.0
carry_progressive_distance,2159.0
assisted_shots,33.0
fouled,51.0
pens_won,0.0
tackles,27.0
interceptions,6.0
blocks,19.0
tackles_won,21.0
dribble_tackles,4.0
dribbles_vs,27.0
pressures,632.0
pressure_regains,128.0
clearances,40.0
errors,0.0
aerials_won,48.0
aerials_lost,73.0
ball_recoveries,141.0
pens_conceded,0.0
fouls,56.0
cards_yellow_red,0.0
