position,RB
minutes,2655.0
passes_completed,1308.0
passes,1922.0
dribbles_completed,62.0
dribbles,99.0
passes_completed_short,470.0
passes_short,571.0
passes_completed_medium,601.0
passes_medium,803.0
passes_completed_long,224.0
passes_long,475.0
passes_total_distance,26639.0
passes_free_kicks,31.0
through_balls,2.0
passes_pressure,273.0
passes_switches,74.0
crosses,157.0
corner_kicks,1.0
passes_intercepted,39.0
passes_blocked,95.0
dispossessed,29.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,20.0
shots_on_target,5.0
sca,77.0
gca,6.0
xg,0.30000000000000004
crosses_into_penalty_area,42.0
passes_into_final_third,156.0
passes_into_penalty_area,71.0
progressive_passes,204.0
carry_progressive_distance,5123.0
assisted_shots,44.0
fouled,32.0
pens_won,0.0
tackles,73.0
interceptions,31.0
blocks,60.0
tackles_won,46.0
dribble_tackles,27.0
dribbles_vs,67.0
pressures,478.0
pressure_regains,171.0
clearances,57.0
errors,0.0
aerials_won,14.0
aerials_lost,14.0
ball_recoveries,391.0
pens_conceded,0.0
fouls,24.0
cards_yellow_red,0.0
