position,CM
minutes,1312.0
passes_completed,804.0
passes,927.0
dribbles_completed,15.0
dribbles,19.0
passes_completed_short,346.0
passes_short,373.0
passes_completed_medium,345.0
passes_medium,386.0
passes_completed_long,109.0
passes_long,155.0
passes_total_distance,15416.0
passes_free_kicks,25.0
through_balls,5.0
passes_pressure,184.0
passes_switches,28.0
crosses,16.0
corner_kicks,11.0
passes_intercepted,14.0
passes_blocked,14.0
dispossessed,22.0
goals,0.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,15.0
shots_on_target,1.0
sca,36.0
gca,4.0
xg,0.6
crosses_into_penalty_area,2.0
passes_into_final_third,63.0
passes_into_penalty_area,15.0
progressive_passes,61.0
carry_progressive_distance,2659.0
assisted_shots,17.0
fouled,20.0
pens_won,0.0
tackles,18.0
interceptions,11.0
blocks,13.0
tackles_won,8.0
dribble_tackles,4.0
dribbles_vs,27.0
pressures,248.0
pressure_regains,62.0
clearances,13.0
errors,0.0
aerials_won,4.0
aerials_lost,9.0
ball_recoveries,127.0
pens_conceded,0.0
fouls,27.0
cards_yellow_red,0.0
