position,CB
minutes,2673.0
passes_completed,1054.0
passes,1258.0
dribbles_completed,21.0
dribbles,24.0
passes_completed_short,320.0
passes_short,365.0
passes_completed_medium,521.0
passes_medium,571.0
passes_completed_long,204.0
passes_long,296.0
passes_total_distance,22994.0
passes_free_kicks,66.0
through_balls,0.0
passes_pressure,178.0
passes_switches,58.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,11.0
passes_blocked,17.0
dispossessed,8.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,1.0
sca,15.0
gca,0.0
xg,0.7000000000000001
crosses_into_penalty_area,0.0
passes_into_final_third,70.0
passes_into_penalty_area,0.0
progressive_passes,80.0
carry_progressive_distance,3600.0
assisted_shots,4.0
fouled,8.0
pens_won,0.0
tackles,45.0
interceptions,29.0
blocks,53.0
tackles_won,28.0
dribble_tackles,20.0
dribbles_vs,45.0
pressures,255.0
pressure_regains,97.0
clearances,146.0
errors,0.0
aerials_won,34.0
aerials_lost,24.0
ball_recoveries,281.0
pens_conceded,2.0
fouls,46.0
cards_yellow_red,0.0
