position,RB
minutes,353.0
passes_completed,148.0
passes,179.0
dribbles_completed,10.0
dribbles,13.0
passes_completed_short,71.0
passes_short,75.0
passes_completed_medium,66.0
passes_medium,79.0
passes_completed_long,10.0
passes_long,23.0
passes_total_distance,2548.0
passes_free_kicks,4.0
through_balls,0.0
passes_pressure,21.0
passes_switches,6.0
crosses,8.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,2.0
dispossessed,3.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,6.0
gca,0.0
xg,0.0
crosses_into_penalty_area,2.0
passes_into_final_third,8.0
passes_into_penalty_area,2.0
progressive_passes,14.0
carry_progressive_distance,463.0
assisted_shots,2.0
fouled,3.0
pens_won,0.0
tackles,10.0
interceptions,1.0
blocks,8.0
tackles_won,5.0
dribble_tackles,7.0
dribbles_vs,11.0
pressures,48.0
pressure_regains,14.0
clearances,7.0
errors,0.0
aerials_won,2.0
aerials_lost,7.0
ball_recoveries,30.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
