position,CM
minutes,1345.0
passes_completed,623.0
passes,714.0
dribbles_completed,15.0
dribbles,27.0
passes_completed_short,326.0
passes_short,359.0
passes_completed_medium,227.0
passes_medium,259.0
passes_completed_long,63.0
passes_long,79.0
passes_total_distance,10492.0
passes_free_kicks,4.0
through_balls,2.0
passes_pressure,106.0
passes_switches,9.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,18.0
passes_blocked,10.0
dispossessed,14.0
goals,2.0
assists,1.0
pens_made,1.0
pens_att,2.0
shots_total,20.0
shots_on_target,6.0
sca,41.0
gca,4.0
xg,3.9999999999999996
crosses_into_penalty_area,0.0
passes_into_final_third,67.0
passes_into_penalty_area,6.0
progressive_passes,64.0
carry_progressive_distance,1772.0
assisted_shots,21.0
fouled,17.0
pens_won,2.0
tackles,24.0
interceptions,3.0
blocks,18.0
tackles_won,22.0
dribble_tackles,10.0
dribbles_vs,49.0
pressures,366.0
pressure_regains,86.0
clearances,25.0
errors,0.0
aerials_won,19.0
aerials_lost,15.0
ball_recoveries,132.0
pens_conceded,0.0
fouls,32.0
cards_yellow_red,0.0
