position,CB
minutes,2964.0
passes_completed,1208.0
passes,1508.0
dribbles_completed,1.0
dribbles,2.0
passes_completed_short,307.0
passes_short,338.0
passes_completed_medium,619.0
passes_medium,705.0
passes_completed_long,279.0
passes_long,449.0
passes_total_distance,28109.0
passes_free_kicks,37.0
through_balls,0.0
passes_pressure,181.0
passes_switches,54.0
crosses,7.0
corner_kicks,0.0
passes_intercepted,14.0
passes_blocked,15.0
dispossessed,4.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,13.0
shots_on_target,2.0
sca,20.0
gca,3.0
xg,1.0
crosses_into_penalty_area,2.0
passes_into_final_third,131.0
passes_into_penalty_area,14.0
progressive_passes,139.0
carry_progressive_distance,3495.0
assisted_shots,6.0
fouled,32.0
pens_won,0.0
tackles,46.0
interceptions,26.0
blocks,49.0
tackles_won,31.0
dribble_tackles,22.0
dribbles_vs,36.0
pressures,247.0
pressure_regains,65.0
clearances,227.0
errors,2.0
aerials_won,63.0
aerials_lost,33.0
ball_recoveries,275.0
pens_conceded,1.0
fouls,28.0
cards_yellow_red,2.0
