position,WB
minutes,106.0
passes_completed,44.0
passes,56.0
dribbles_completed,2.0
dribbles,4.0
passes_completed_short,18.0
passes_short,22.0
passes_completed_medium,24.0
passes_medium,25.0
passes_completed_long,2.0
passes_long,9.0
passes_total_distance,804.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,4.0
passes_switches,3.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,2.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,0.0
sca,2.0
gca,0.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,5.0
passes_into_penalty_area,0.0
progressive_passes,9.0
carry_progressive_distance,246.0
assisted_shots,1.0
fouled,2.0
pens_won,0.0
tackles,2.0
interceptions,1.0
blocks,4.0
tackles_won,2.0
dribble_tackles,0.0
dribbles_vs,0.0
pressures,23.0
pressure_regains,7.0
clearances,3.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,11.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
