position,AM
minutes,90
passes_completed,28
passes,34
dribbles_completed,0
dribbles,2
passes_completed_short,13
passes_short,14
passes_completed_medium,14
passes_medium,16
passes_completed_long,1
passes_long,3
passes_total_distance,438
passes_free_kicks,2
through_balls,0
passes_pressure,6
passes_switches,1
crosses,0
corner_kicks,0
passes_intercepted,1
passes_blocked,1
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,0
progressive_passes,0
carry_progressive_distance,75
assisted_shots,0
fouled,4
pens_won,0
tackles,0
interceptions,0
blocks,1
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,35
pressure_regains,9
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,14
pens_conceded,0
fouls,0
cards_yellow_red,0
