position,RB
minutes,557.0
passes_completed,156.0
passes,207.0
dribbles_completed,5.0
dribbles,8.0
passes_completed_short,68.0
passes_short,72.0
passes_completed_medium,64.0
passes_medium,83.0
passes_completed_long,22.0
passes_long,43.0
passes_total_distance,2993.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,14.0
passes_switches,7.0
crosses,9.0
corner_kicks,2.0
passes_intercepted,3.0
passes_blocked,6.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,7.0
gca,0.0
xg,0.0
crosses_into_penalty_area,3.0
passes_into_final_third,11.0
passes_into_penalty_area,7.0
progressive_passes,15.0
carry_progressive_distance,518.0
assisted_shots,4.0
fouled,4.0
pens_won,0.0
tackles,15.0
interceptions,4.0
blocks,12.0
tackles_won,10.0
dribble_tackles,6.0
dribbles_vs,13.0
pressures,96.0
pressure_regains,25.0
clearances,26.0
errors,0.0
aerials_won,8.0
aerials_lost,9.0
ball_recoveries,41.0
pens_conceded,0.0
fouls,6.0
cards_yellow_red,0.0
