position,LM
minutes,690.0
passes_completed,358.0
passes,443.0
dribbles_completed,5.0
dribbles,14.0
passes_completed_short,159.0
passes_short,174.0
passes_completed_medium,160.0
passes_medium,188.0
passes_completed_long,32.0
passes_long,68.0
passes_total_distance,6343.0
passes_free_kicks,9.0
through_balls,1.0
passes_pressure,102.0
passes_switches,17.0
crosses,23.0
corner_kicks,3.0
passes_intercepted,6.0
passes_blocked,6.0
dispossessed,6.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,14.0
shots_on_target,2.0
sca,19.0
gca,2.0
xg,0.9
crosses_into_penalty_area,7.0
passes_into_final_third,26.0
passes_into_penalty_area,15.0
progressive_passes,44.0
carry_progressive_distance,1045.0
assisted_shots,8.0
fouled,10.0
pens_won,0.0
tackles,16.0
interceptions,8.0
blocks,18.0
tackles_won,7.0
dribble_tackles,7.0
dribbles_vs,19.0
pressures,111.0
pressure_regains,34.0
clearances,15.0
errors,0.0
aerials_won,8.0
aerials_lost,10.0
ball_recoveries,84.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
