position,RM
minutes,90
passes_completed,53
passes,66
dribbles_completed,1
dribbles,3
passes_completed_short,21
passes_short,23
passes_completed_medium,23
passes_medium,28
passes_completed_long,6
passes_long,11
passes_total_distance,938
passes_free_kicks,2
through_balls,0
passes_pressure,2
passes_switches,1
crosses,2
corner_kicks,2
passes_intercepted,0
passes_blocked,1
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,4
passes_into_penalty_area,1
progressive_passes,4
carry_progressive_distance,157
assisted_shots,0
fouled,1
pens_won,0
tackles,1
interceptions,1
blocks,0
tackles_won,1
dribble_tackles,0
dribbles_vs,1
pressures,12
pressure_regains,2
clearances,0
errors,0
aerials_won,1
aerials_lost,0
ball_recoveries,13
pens_conceded,0
fouls,0
cards_yellow_red,0
