position,LB
minutes,990.0
passes_completed,314.0
passes,469.0
dribbles_completed,6.0
dribbles,11.0
passes_completed_short,134.0
passes_short,165.0
passes_completed_medium,122.0
passes_medium,153.0
passes_completed_long,50.0
passes_long,128.0
passes_total_distance,6058.0
passes_free_kicks,16.0
through_balls,1.0
passes_pressure,69.0
passes_switches,22.0
crosses,51.0
corner_kicks,7.0
passes_intercepted,13.0
passes_blocked,20.0
dispossessed,4.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,11.0
shots_on_target,4.0
sca,29.0
gca,3.0
xg,0.9
crosses_into_penalty_area,13.0
passes_into_final_third,25.0
passes_into_penalty_area,19.0
progressive_passes,35.0
carry_progressive_distance,984.0
assisted_shots,20.0
fouled,4.0
pens_won,0.0
tackles,15.0
interceptions,14.0
blocks,23.0
tackles_won,8.0
dribble_tackles,9.0
dribbles_vs,23.0
pressures,183.0
pressure_regains,51.0
clearances,21.0
errors,0.0
aerials_won,4.0
aerials_lost,6.0
ball_recoveries,86.0
pens_conceded,0.0
fouls,15.0
cards_yellow_red,0.0
