position,RB
minutes,1011.0
passes_completed,442.0
passes,593.0
dribbles_completed,20.0
dribbles,25.0
passes_completed_short,215.0
passes_short,236.0
passes_completed_medium,178.0
passes_medium,230.0
passes_completed_long,41.0
passes_long,101.0
passes_total_distance,7522.0
passes_free_kicks,7.0
through_balls,0.0
passes_pressure,73.0
passes_switches,15.0
crosses,40.0
corner_kicks,0.0
passes_intercepted,11.0
passes_blocked,24.0
dispossessed,16.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,1.0
sca,28.0
gca,2.0
xg,0.4
crosses_into_penalty_area,10.0
passes_into_final_third,35.0
passes_into_penalty_area,20.0
progressive_passes,55.0
carry_progressive_distance,1690.0
assisted_shots,16.0
fouled,8.0
pens_won,0.0
tackles,26.0
interceptions,8.0
blocks,21.0
tackles_won,10.0
dribble_tackles,13.0
dribbles_vs,27.0
pressures,137.0
pressure_regains,25.0
clearances,20.0
errors,0.0
aerials_won,6.0
aerials_lost,5.0
ball_recoveries,85.0
pens_conceded,0.0
fouls,15.0
cards_yellow_red,0.0
