position,LB
minutes,1799.0
passes_completed,291.0
passes,475.0
dribbles_completed,27.0
dribbles,56.0
passes_completed_short,142.0
passes_short,187.0
passes_completed_medium,111.0
passes_medium,173.0
passes_completed_long,33.0
passes_long,71.0
passes_total_distance,5057.0
passes_free_kicks,6.0
through_balls,1.0
passes_pressure,92.0
passes_switches,5.0
crosses,21.0
corner_kicks,0.0
passes_intercepted,12.0
passes_blocked,43.0
dispossessed,42.0
goals,3.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,13.0
shots_on_target,4.0
sca,29.0
gca,5.0
xg,1.2
crosses_into_penalty_area,4.0
passes_into_final_third,26.0
passes_into_penalty_area,9.0
progressive_passes,36.0
carry_progressive_distance,1858.0
assisted_shots,15.0
fouled,25.0
pens_won,0.0
tackles,40.0
interceptions,20.0
blocks,33.0
tackles_won,25.0
dribble_tackles,12.0
dribbles_vs,33.0
pressures,539.0
pressure_regains,140.0
clearances,31.0
errors,0.0
aerials_won,20.0
aerials_lost,41.0
ball_recoveries,173.0
pens_conceded,0.0
fouls,49.0
cards_yellow_red,0.0
