position,WB
minutes,90
passes_completed,34
passes,48
dribbles_completed,0
dribbles,0
passes_completed_short,15
passes_short,17
passes_completed_medium,14
passes_medium,17
passes_completed_long,5
passes_long,12
passes_total_distance,701
passes_free_kicks,6
through_balls,0
passes_pressure,12
passes_switches,2
crosses,4
corner_kicks,1
passes_intercepted,1
passes_blocked,3
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,2
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,0
progressive_passes,4
carry_progressive_distance,45
assisted_shots,1
fouled,1
pens_won,0
tackles,2
interceptions,1
blocks,1
tackles_won,2
dribble_tackles,1
dribbles_vs,4
pressures,9
pressure_regains,4
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,7
pens_conceded,0
fouls,0
cards_yellow_red,0
