position,LW
minutes,89
passes_completed,38
passes,46
dribbles_completed,1
dribbles,2
passes_completed_short,20
passes_short,22
passes_completed_medium,12
passes_medium,12
passes_completed_long,6
passes_long,12
passes_total_distance,703
passes_free_kicks,5
through_balls,0
passes_pressure,17
passes_switches,0
crosses,1
corner_kicks,3
passes_intercepted,0
passes_blocked,0
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,1
sca,5
gca,0
xg,0.0
crosses_into_penalty_area,1
passes_into_final_third,2
passes_into_penalty_area,1
progressive_passes,1
carry_progressive_distance,120
assisted_shots,3
fouled,0
pens_won,0
tackles,3
interceptions,0
blocks,2
tackles_won,2
dribble_tackles,1
dribbles_vs,1
pressures,20
pressure_regains,6
clearances,0
errors,0
aerials_won,1
aerials_lost,0
ball_recoveries,5
pens_conceded,0
fouls,3
cards_yellow_red,0
