position,FW,LM
minutes,1813.0
passes_completed,242.0
passes,377.0
dribbles_completed,19.0
dribbles,35.0
passes_completed_short,117.0
passes_short,163.0
passes_completed_medium,77.0
passes_medium,122.0
passes_completed_long,33.0
passes_long,57.0
passes_total_distance,4123.0
passes_free_kicks,1.0
through_balls,1.0
passes_pressure,89.0
passes_switches,12.0
crosses,22.0
corner_kicks,0.0
passes_intercepted,11.0
passes_blocked,22.0
dispossessed,42.0
goals,8.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,65.0
shots_on_target,25.0
sca,42.0
gca,7.0
xg,7.699999999999999
crosses_into_penalty_area,4.0
passes_into_final_third,25.0
passes_into_penalty_area,19.0
progressive_passes,41.0
carry_progressive_distance,1622.0
assisted_shots,16.0
fouled,35.0
pens_won,0.0
tackles,13.0
interceptions,5.0
blocks,14.0
tackles_won,8.0
dribble_tackles,2.0
dribbles_vs,20.0
pressures,390.0
pressure_regains,84.0
clearances,9.0
errors,0.0
aerials_won,21.0
aerials_lost,49.0
ball_recoveries,76.0
pens_conceded,1.0
fouls,41.0
cards_yellow_red,0.0
