position,LB
minutes,2029.0
passes_completed,591.0
passes,862.0
dribbles_completed,36.0
dribbles,68.0
passes_completed_short,324.0
passes_short,373.0
passes_completed_medium,179.0
passes_medium,245.0
passes_completed_long,79.0
passes_long,201.0
passes_total_distance,10370.0
passes_free_kicks,48.0
through_balls,0.0
passes_pressure,137.0
passes_switches,35.0
crosses,71.0
corner_kicks,45.0
passes_intercepted,24.0
passes_blocked,37.0
dispossessed,38.0
goals,3.0
assists,4.0
pens_made,0.0
pens_att,1.0
shots_total,51.0
shots_on_target,13.0
sca,53.0
gca,6.0
xg,3.8000000000000007
crosses_into_penalty_area,19.0
passes_into_final_third,53.0
passes_into_penalty_area,29.0
progressive_passes,64.0
carry_progressive_distance,1621.0
assisted_shots,32.0
fouled,12.0
pens_won,0.0
tackles,16.0
interceptions,17.0
blocks,24.0
tackles_won,10.0
dribble_tackles,9.0
dribbles_vs,28.0
pressures,294.0
pressure_regains,65.0
clearances,15.0
errors,0.0
aerials_won,11.0
aerials_lost,13.0
ball_recoveries,163.0
pens_conceded,0.0
fouls,6.0
cards_yellow_red,0.0
